GlyTouCan Id,GlycoDB ID,GlycO,IUPAC,
G45207BM,2575,,-,
G45209NR,2470,GOG167,-,
G45211WC,11713,,-,
G45215IJ,603,,-,
G45217YN,19894,,-,
G45219VT,16126,,-,
G45220IZ,40817,,-,
G45220UX,16826,,-,
G45220XB,812,,-,
G45223MP,12466,,-,
G45228QQ,15905,,-,
G45229AI,24429,,-,
G45234OR,18164,,-,
G45234ZO,7213,,-,
G45235QP,19312,,-,
G45236AP,22875,,-,
G45238ID,12788,,-,
G45238KD,28950,,-,
G45243TQ,9750,,-,
G45248NB,345,,-,
G45249BH,29090,,-,
G45249EU,21158,,-,
G45250VC,32237,,-,
G45252LF,6185,,-,
G45256SO,17447,,-,
G45258LH,10295,,-,
G45261DW,40470,,-,
G45262QY,13972,GOG465,-,
G45264AM,24466,GOG583,-,
G45267TX,37476,,-,
G45271AT,40901,,-,
G45273EO,5368,,-,
G45273MG,10696,,-,
G45274BL,32905,,-,
G45275MQ,19161,,-,
G45277ZQ,15198,,-,
G45285RN,41105,,-,
G45287IG,40848,,-,
G45297XA,27078,,-,
G45298PB,17899,,-,
G45300JA,23818,,-,
G45303VF,32994,,-,
G45304AE,19148,,-,
G45308RA,19795,,-,
G45312AV,38112,GOG619,-,
G45315EX,25465,,-,
G45318OV,1376,,-,
G45319NP,36337,,-,
G45319WR,36589,,-,
G45325UV,24437,,-,
G45332BS,18192,,-,
G45332CP,1442,,-,
G45333UL,7565,GOG1218,-,
G45335XP,38040,,-,
G45338UP,19123,,-,
G45340LI,12428,,-,
G45344CR,27332,,-,
G45352TM,5240,,-,
G45357SA,33142,,-,
G45358WU,10700,,-,
G45359RY,2471,GOG168,-,
G45360CZ,33575,,-,
G45368BY,33722,,-,
G45371XN,22195,,-,
G45374ZW,24431,,-,
G45380LQ,3755,,-,
G45388GV,16481,,-,
G45388VA,32666,,-,
G45390PL,19083,,-,
G45391HU,37393,,-,
G45392YH,22930,,-,
G45392ZE,24301,,-,
G45395GR,6874,,-,
G45399ND,29103,,-,
G45400XL,40114,,-,
G45402WV,5974,,-,
G45407ZO,14888,,-,
G45408DN,40311,,-,
G45408ZW,17732,,-,
G45410LR,4008,,-,
G45410SG,38074,,-,
G45411HG,2990,,-,
G45418VO,37688,,-,
G45420PL,20252,,-,
G45425HF,34643,,-,
G45427HV,442,,-,
G45430OC,27247,,-,
G45437UN,16990,,-,
G45438ZT,39595,,-,
G45439PZ,26276,,-,
G45439PZ,34149,,-,
G45442AV,36552,,-,
G45446PC,10790,,-,
G45448QE,13071,,-,
G45449ZV,28413,,-,
G45454HN,32804,,-,
G45462SZ,4276,,-,
G45467OE,26517,,-,
G45467RZ,26846,,-,
G45470TI,40505,,-,
G45471LL,40092,,-,
G45472PF,330,,-,
G45473KZ,22970,,-,
G45473YP,12228,,-,
G45475AS,40521,,-,
G45476HW,21999,,-,
G45478YZ,7293,,-,
G45480RU,33153,,-,
G45481SB,40362,,-,
G45486PA,1539,,-,
G45487UX,23197,,-,
G45489OT,27743,,-,
G45490BM,4158,,-,
G45491SM,6491,,-,
G45491TQ,3745,,-,
G45492BK,32443,,-,
G45494FB,19866,,-,
G45494SE,7793,,-,
G45495UO,37428,,-,
G45497FE,16362,,-,
G45511HR,17022,,-,
G45513IT,4208,,-,
G45516AA,9427,,-,
G45516VR,2645,,-,
G45517PM,34330,,-,
G45522CT,8579,GOG1148,-,
G45522SR,13645,,-,
G45523WI,40876,,-,
G45531VK,24474,,-,
G45533OY,8517,,-,
G45533YV,18359,,-,
G45536IC,14853,,-,
G45543ZF,25482,,-,
G45547JX,9236,,-,
G45549IP,9512,,-,
G45549QG,26819,,-,
G45557OC,35610,,-,
G45557SY,741,,-,
G45558FH,6370,,-,
G45560HM,9158,GOG235,-,
G45561WU,12888,,-,
G45565NV,10390,,-,
G45567GZ,26114,,-,
G45568GN,40273,,-,
G45570AU,33669,,-,
G45570JA,19931,,-,
G45571WW,30200,,-,
G45573QR,2011,,-,
G45574NI,31123,,-,
G45578KL,37360,,-,
G45578XY,35998,,-,
G45581BY,5408,,-,
G45582OS,4087,,-,
G45583TB,13152,,-,
G45590UB,29880,,-,
G45590ZX,22359,,-,
G45591DL,17733,,-,
G45592HR,12989,,-,
G45592PM,2182,,-,
G45593KP,7767,,-,
G45596OR,38020,,-,
G45598BE,3942,,-,
G45603BW,14585,GOG571,-,
G45603KW,29703,,-,
G45608JU,21939,,-,
G45612WX,14780,,-,
G45614AE,2349,GOG1027,-,
G45614WX,8264,,-,
G45616AN,21091,,-,
G45617UU,38951,,-,
G45618KR,24769,,-,
G45619LX,20034,,-,
G45624LJ,93,,-,
G45628PA,11903,,-,
G45629II,11309,,-,
G45629TR,10605,,-,
G45633EW,38846,,-,
G45634AB,23917,,-,
G45635OD,30875,,-,
G45638TD,2439,,-,
G45639XP,6583,,-,
G45643JS,2394,,-,
G45645TZ,13062,,-,
G45649GB,16138,,-,
G45658AH,16609,,-,
G45660MA,6849,,-,
G45661RU,8649,,-,
G45662LL,12402,,-,
G45663ZQ,8358,,-,
G45664QZ,15084,,-,
G45668LD,3229,,-,
G45669LB,27439,,-,
G45673KX,17753,,-,
G45677DF,26582,,-,
G45677SB,16869,,-,
G45677ZJ,9029,,-,
G45681QN,20188,,-,
G45682VD,37462,,-,
G45682VW,8651,,-,
G45683KU,16167,,-,
G45685DY,19082,,-,
G45685SL,27635,,-,
G45686NF,33012,,-,
G45688TS,29183,,-,
G45694QY,16205,,-,
G45694ZE,28802,,-,
G45697SM,22765,,-,
G45698ND,17942,,-,
G45701BF,20328,,-,
G45704CC,37490,,-,
G45705IR,40648,,-,
G45706OQ,37715,,-,
G45709SU,41039,,-,
G45710UW,10069,,-,
G45712HH,5769,,-,
G45712QJ,19359,,-,
G45712YJ,31498,,-,
G45714BQ,2352,GOG1030,-,
G45714QU,7091,,-,
G45716UO,37270,,-,
G45719QB,9742,,-,
G45721MC,35459,,-,
G45722VI,40676,,-,
G45723ZK,26909,,-,
G45726ZQ,10680,,-,
G45726ZQ,27851,,-,
G45727SK,21831,,-,
G45728KX,23697,,-,
G45729FX,37642,,-,
G45729KF,14693,,-,
G45729NN,18943,,-,
G45733RW,23267,,-,
G45734TG,16396,,-,
G45737HB,6977,,-,
G45740AH,12415,,-,
G45742YW,9336,,-,
G45743DZ,6971,,-,
G45746QF,37524,,-,
G45747TC,20248,,-,
G45752UQ,21536,,-,
G45755VQ,36667,,-,
G45756EL,10433,,-,
G45758AY,31844,,-,
G45766SL,18169,,-,
G45767XH,32561,,-,
G45769TW,38659,,-,
G45771VM,37584,,-,
G45774MX,25540,,-,
G45774NS,22676,,-,
G45775XU,32965,,-,
G45776ET,19659,,-,
G45777DE,10131,,-,
G45777DW,5990,,-,
G45779ZD,28049,,-,
G45781NR,16135,,-,
G45783MB,37739,,-,
G45783UH,2108,,-,
G45784TB,37566,,-,
G45788JV,2896,,-,
G45795ZD,21071,,-,
G45796AX,7800,,-,
G45800PD,17177,,-,
G45800SQ,26395,,-,
G45800SQ,34157,,-,
G45802NQ,38692,,-,
G45811PK,17471,,-,
G45813FB,15216,,-,
G45813UU,28170,,-,
G45813UU,33786,,-,
G45815WZ,21729,,-,
G45822RP,37937,,-,
G45826PJ,20576,,-,
G45827GY,3968,,-,
G45828BH,19512,,-,
G45830ZY,6858,,-,
G45832AE,17080,,-,
G45832DB,1702,,-,
G45839IY,19395,,-,
G45844BS,19988,,-,
G45844RR,40179,,-,
G45845CC,11405,,-,
G45845XM,23812,,-,
G45850GE,4216,,-,
G45852NK,29252,,-,
G45854LG,25081,,-,
G45855SV,27770,,-,
G45855TU,18115,,-,
G45859ZB,15564,,-,
G45862JE,33779,,-,
G45878UT,33072,,-,
G45881BM,12271,,-,
G45882CQ,19876,,-,
G45883YP,37325,,-,
G45886WR,36405,,-,
G45887NQ,35532,,-,
G45888VL,32338,,-,
G45889JQ,5386,,-,
G45891GC,30254,,-,
G45893DQ,29610,,-,
G45895GY,21569,,-,
G45896JL,35482,,-,
G45900FL,45,,-,
G45907GJ,4810,,-,
G45910NB,16348,,-,
G45917UD,14700,,-,
G45917XJ,19860,,-,
G45918FQ,18399,,-,
G45919YF,25980,,-,
G45924TN,34075,,-,
G45925BE,37356,,-,
G45927FN,17811,,-,
G45929ZE,36275,,-,
G45934CK,12057,,-,
G45934LD,29953,,-,
G45934YM,34112,,-,
G45936ID,36385,,-,
G45936TV,21259,,-,
G45945PL,15813,,-,
G45946RQ,27775,,-,
G45947XF,2865,,-,
G45953IA,40467,,-,
G45953TV,15469,,-,
G45957KH,27833,,-,
G45957UA,2826,,-,
G45964TO,10217,,-,
G45982CA,18224,,-,
G45994XM,26650,,-,
G45994XM,34181,,-,
G45994YY,16854,,-,
G45995IV,17428,,-,
G45996CC,35310,,-,
G45996VR,35783,,-,
G45997JW,8982,,-,
G45998YB,7871,,-,
G45999XM,31838,,-,
G46006WT,35575,,-,
G46007YM,24507,,-,
G46013QB,16483,,-,
G46014AY,10679,,-,
G46015ZS,30613,,-,
G46016IQ,14824,,-,
G46018FV,36263,,-,
G46021SF,29973,,-,
G46029TT,18615,,-,
G46029UV,23402,,-,
G46030ZM,36113,,-,
G46031NV,1611,,-,
G46032MR,4659,,-,
G46037KQ,2191,,-,
G46038XL,32287,,-,
G46040IN,8446,,-,
G46042VH,15645,,-,
G46045JY,22131,,-,
G46048FK,27930,,-,
G46049OU,8057,,-,
G46049XN,5423,,-,
G46051HO,4451,,-,
G46051PS,30267,,-,
G46053WI,24587,,-,
G46054OA,24224,,-,
G46055MA,6000,,-,
G46058ME,31127,,-,
G46059YJ,18350,,-,
G46060BG,11412,,-,
G46060FM,1087,,-,
G46061BV,6230,,-,
G46064EM,18756,,-,
G46066CV,12754,,-,
G46076BU,37041,,-,
G46076LA,1864,,-,
G46078YU,29119,,-,
G46080ZC,12463,,-,
G46082ZX,27844,,-,
G46083NH,2091,GOG1020,-,
G46085HD,33168,,-,
G46087IK,23263,,-,
G46088TL,40280,,-,
G46088YW,21789,,-,
G46090FJ,20883,,-,
G46092PS,14997,,-,
G46093ZE,36382,,-,
G46098BL,26275,,-,
G46103YX,9796,,-,
G46107JU,32507,,-,
G46108US,21464,,-,
G46109VY,30569,,-,
G46115QU,17344,,-,
G46118PW,21925,,-,
G46120AR,1543,,-,
G46120SC,4839,,-,
G46123YD,1644,,-,
G46124WQ,38620,,-,
G46125KB,4226,,-,
G46125OQ,40141,,-,
G46129EO,36136,,-,
G46129QV,22788,,-,
G46133ZI,38747,,-,
G46134ZZ,23340,,-,
G46135BO,10474,,-,
G46138BZ,6609,,-,
G46138XV,17704,,-,
G46141DD,33225,,-,
G46141LU,9337,,-,
G46141YZ,26008,,-,
G46146BG,19817,,-,
G46151MM,37149,,-,
G46152KR,32370,,-,
G46156KZ,22155,,-,
G46158FX,18558,,-,
G46164FP,5864,,-,
G46164OJ,25439,,-,
G46164PC,23708,,-,
G46165IF,23146,,-,
G46165ME,38326,GOG835,-,
G46167TE,8551,,-,
G46168RR,11259,,-,
G46171WX,22268,,-,
G46178ZD,28454,,-,
G46178ZD,33876,,-,
G46185ND,13851,,-,
G46187RO,12563,,-,
G46203XJ,38905,,-,
G46206XN,26727,,-,
G46207JN,39843,,-,
G46208AF,1627,,-,
G46208LD,16646,,-,
G46209JW,40791,,-,
G46215IY,26494,,-,
G46216PH,26348,,-,
G46217OB,11923,,-,
G46220OK,9168,,-,
G46222DM,17817,,-,
G46222HN,9419,,-,
G46224CH,18630,,-,
G46226SX,29898,,-,
G46230OO,31367,,-,
G46231FF,12287,,-,
G46235AR,26667,,-,
G46237IC,14478,,-,
G46241AF,6467,,-,
G46241WB,39490,,-,
G46244UJ,20624,,-,
G46245AC,27005,,-,
G46245XC,26327,,-,
G46247XK,35382,,-,
G46248BN,15286,,-,
G46255JU,14155,,-,
G46259XL,30075,,-,
G46260CP,9873,,-,
G46264IO,35775,,-,
G46265SU,22308,,-,
G46271TS,18469,,-,
G46273BF,12515,,-,
G46275AO,38427,,-,
G46276VQ,31529,,-,
G46278XC,35398,,-,
G46279PW,6153,,-,
G46280VG,26367,,-,
G46282JM,6161,,-,
G46283SB,9482,,-,
G46284PT,12506,,-,
G46284ZM,7455,,-,
G46288LZ,2367,,-,
G46298TE,1260,,-,
G46300RD,35097,,-,
G46301TG,11946,,-,
G46303VY,20306,,-,
G46304CE,18700,,-,
G46304XY,10148,,-,
G46308WD,10726,,-,
G46309MP,26699,,-,
G46312FW,20495,,-,
G46317GO,152,,-,
G46318AH,4325,,-,
G46318NV,8604,,-,
G46319RB,25185,,-,
G46319RB,34116,,-,
G46321QZ,26896,,-,
G46337QF,34432,,-,
G46344CD,9435,,-,
G46347BR,15430,,-,
G46347IZ,4391,,-,
G46353XO,14101,,-,
G46355FO,16868,,-,
G46355PL,10161,,-,
G46356YD,699,,-,
G46359HG,35541,,-,
G46359NM,15090,,-,
G46360JU,13010,,-,
G46368RF,23886,,-,
G46372KU,25473,,-,
G46374MQ,20343,,-,
G46376FT,3951,,-,
G46378IL,36205,,-,
G46381WX,31511,,-,
G46382BV,19911,,-,
G46383HJ,16840,,-,
G46385VU,16933,,-,
G46387UV,8252,,-,
G46390SH,4085,,-,
G46392BZ,2703,,-,
G46394FV,2051,,-,
G46399NQ,9265,,-,
G46401CK,24166,,-,
G46403FQ,753,,-,
G46404AE,4646,,-,
G46404PO,7736,,-,
G46406BL,7706,,-,
G46407AA,19991,,-,
G46410MV,764,,-,
G46410PM,23409,,-,
G46410QT,21220,,-,
G46410WE,17684,,-,
G46411CN,738,,-,
G46412RZ,32439,,-,
G46413RD,40598,,-,
G46415RP,2509,,-,
G46417JF,15927,,-,
G46418ZH,31437,,-,
G46420ZV,8241,,-,
G46421ZK,37247,,-,
G46425HN,2433,GOG164,-,
G46428BK,37929,,-,
G46428IB,21555,,-,
G46429EH,30001,,-,
G46430LC,11720,,-,
G46432HW,19750,,-,
G46435II,6232,,-,
G46435VD,1463,,-,
G46440QX,28003,,-,
G46449AK,14683,,-,
G46449WG,4877,,-,
G46461VY,1846,GOG1014,-,
G46462LL,37403,,-,
G46470AD,13325,GOG264,-,
G46473CN,16299,,-,
G46476BP,19316,,-,
G46479CD,13331,,-,
G46479GT,2008,,-,
G46479UW,28606,,-,
G46488RQ,22783,,-,
G46489HY,7521,,-,
G46490FT,36860,,-,
G46491JP,1160,,-,
G46500AO,14995,,-,
G46503KK,8010,GOG191,-,
G46507DX,16638,,-,
G46509DD,14816,,-,
G46510XW,36921,,-,
G46511PG,20010,,-,
G46516IR,32241,,-,
G46519JV,36659,,-,
G46519OQ,36819,,-,
G46521TX,23420,,-,
G46525FF,39882,,-,
G46526SO,18404,,-,
G46528GO,362,,-,
G46534VU,9384,,-,
G46535RZ,16351,,-,
G46538AN,7068,,-,
G46542RN,38164,GOG671,-,
G46549AR,22995,,-,
G46551RH,4188,,-,
G46555RN,37921,,-,
G46557RC,25101,,-,
G46559US,20284,,-,
G46560SM,19849,,-,
G46563LG,30090,,-,
G46565HP,1082,,-,
G46568RJ,35163,,-,
G46569ZN,11528,,-,
G46573LE,5631,,-,
G46575CV,36331,,-,
G46575OT,34068,,-,
G46577KN,14207,,-,
G46577MY,6205,,-,
G46579FZ,38113,GOG620,-,
G46580UN,40794,,-,
G46603AR,36045,,-,
G46609ZR,18140,,-,
G46610QC,3488,,-,
G46613JI,24215,,-,
G46614FU,8263,,-,
G46616AH,1413,,-,
G46616PI,36333,,-,
G46626DA,22893,,-,
G46626WO,39513,,-,
G46627AU,35818,,-,
G46627SA,25901,,-,
G46629FZ,37426,,-,
G46630LO,9690,,-,
G46633SL,36683,,-,
G46635QF,12958,,-,
G46638GC,13842,GOG405,-,
G46640TD,36956,,-,
G46641RE,20812,,-,
G46643HO,26932,,-,
G46643HO,34190,,-,
G46648VI,25380,,-,
G46649RP,39370,,-,
G46651KJ,26061,,-,
G46652ST,36693,,-,
G46653EQ,17833,,-,
G46653LE,14989,,-,
G46656BI,19262,,-,
G46660IT,30193,,-,
G46661KT,12030,,-,
G46661UU,14262,,-,
G46662LV,32304,,-,
G46663EC,20207,,-,
G46663MN,6015,,-,
G46665NK,50,,-,
G46666WR,39458,,-,
G46669WD,5759,,-,
G46670FD,28067,,-,
G46670RI,3098,,-,
G46677AH,16448,,-,
G46677TE,376,GOG1057,-,
G46677ZY,22558,,-,
G46678PE,28507,,-,
G46678PE,34063,,-,
G46681KB,16462,,-,
G46682ER,21668,,-,
G46687YY,16908,,-,
G46697NP,22215,,-,
G46704KB,26119,,-,
G46711IU,21978,,-,
G46711XU,40960,,-,
G46712KO,22304,,-,
G46712PI,13435,GOG296,-,
G46716NW,36291,,-,
G46717IL,20187,,-,
G46719HF,38420,,-,
G46720ZO,28919,,-,
G46721BN,11620,,-,
G46723DZ,10109,,-,
G46723ZW,23509,,-,
G46726NY,9239,,-,
G46728BN,19322,,-,
G46732TY,16576,,-,
G46738MG,28109,,-,
G46743EW,6344,,-,
G46743JR,12267,,-,
G46746DE,16855,,-,
G46747EC,12061,,-,
G46747LH,39241,,-,
G46748BU,6418,GOG1243,-,
G46749KP,25654,,-,
G46751PD,12752,,-,
G46752AK,14838,,-,
G46754BO,21702,,-,
G46758LT,14524,,-,
G46759LM,3777,,-,
G46760LG,32595,,-,
G46763GM,28725,,-,
G46763HB,21705,,-,
G46767VX,14569,GOG564,-,
G46768WW,38486,,-,
G46770BQ,29837,,-,
G46772BG,20853,,-,
G46774HU,27757,,-,
G46774NB,964,GOG1005,-,
G46776WR,457,,-,
G46779HA,5468,,-,
G46795YU,6537,,-,
G46796UO,9243,,-,
G46797DF,30066,,-,
G46799KT,40787,,-,
G46803DZ,34541,,-,
G46805LH,15197,,-,
G46807BA,24604,,-,
G46807NJ,36388,,-,
G46815ZG,24939,,-,
G46823CW,2542,,-,
G46825BU,40022,,-,
G46827WK,21995,,-,
G46830OA,9141,,-,
G46832JG,21198,,-,
G46832ZN,21184,,-,
G46836GH,1243,GOG27,-,
G46836ZG,14535,,-,
G46839QJ,12684,,-,
G46841VU,39740,,-,
G46847ZR,16820,,-,
G46849JR,5106,,-,
G46849SC,11776,,-,
G46852YU,13020,,-,
G46865GR,14555,GOG1326,-,
G46867SL,121,,-,
G46868TY,8258,,-,
G46873LN,10540,,-,
G46874CY,13101,,-,
G46876PM,16917,,-,
G46876WL,36439,,-,
G46884IT,19080,,-,
G46885EU,17477,,-,
G46886NR,28034,,-,
G46886RY,29667,,-,
G46896KR,9460,,-,
G46897FC,9624,,-,
G46899QP,26051,,-,
G46901OF,14841,,-,
G46902EI,18217,,-,
G46902VE,6681,,-,
G46905WE,3417,,-,
G46906LN,12074,,-,
G46915JA,15897,,-,
G46917XV,14023,,-,
G46922FQ,32513,,-,
G46925NQ,16131,,-,
G46926OL,3887,,-,
G46927QG,37324,,-,
G46929BM,10171,,-,
G46930LL,22776,,-,
G46935YY,22425,,-,
G46938XA,11744,,-,
G46941XD,16442,,-,
G46945LQ,28714,,-,
G46945UL,28551,,-,
G46945UL,33979,,-,
G46946XS,2947,,-,
G46952XP,27100,,-,
G46954IF,16767,,-,
G46960QD,6458,,-,
G46977LP,34920,,-,
G46977WK,2937,,-,
G46980CS,25280,,-,
G46981SI,16142,,-,
G46983WH,8225,,-,
G46986SS,28593,,-,
G46986SS,33990,,-,
G46986TY,5204,,-,
G46991EQ,18955,,-,
G46991OT,26987,,-,
G46992PB,38216,GOG723,-,
G46998LN,18608,,-,
G47003GQ,14896,,-,
G47003HI,31690,,-,
G47004LA,1088,,-,
G47006JN,25000,,-,
G47006SF,13702,,-,
G47008NF,25825,,-,
G47009SE,36018,,-,
G47010KS,21051,,-,
G47011KD,2282,,-,
G47011QA,20503,,-,
G47014RH,18417,,-,
G47017FT,29737,,-,
G47018MB,2848,,-,
G47019LE,38495,,-,
G47023PF,8946,,-,
G47024SA,31219,,-,
G47027YN,29504,,-,
G47037BZ,40616,,-,
G47039OP,40214,,-,
G47040EV,27167,,-,
G47042IW,5263,,-,
G47043LK,32363,,-,
G47046BF,12197,,-,
G47047YK,5852,,-,
G47048RR,11228,,-,
G47051HV,12555,,-,
G47051TT,21699,,-,
G47054YC,35276,,-,
G47058RH,19885,,-,
G47062LX,8490,,-,
G47063XU,40165,,-,
G47065QM,1258,,-,
G47067CC,23846,,-,
G47068QJ,38188,GOG695,-,
G47072SA,7746,,-,
G47074XX,4771,,-,
G47076CS,17319,,-,
G47077GP,38421,,-,
G47086BB,6955,,-,
G47086RP,28833,,-,
G47089IH,26601,,-,
G47097OU,36398,,-,
G47098KU,34110,,-,
G47098OX,37453,,-,
G47100PE,12266,,-,
G47101GE,302,,-,
G47104OA,28642,,-,
G47107YZ,21105,,-,
G47108UC,13880,,-,
G47116HX,39866,,-,
G47118YH,17837,,-,
G47122GC,19567,,-,
G47123OI,13068,,-,
G47128PU,6412,,-,
G47129XR,1340,,-,
G47133WV,36228,,-,
G47140QJ,11988,,-,
G47141KV,20376,,-,
G47142FW,21679,,-,
G47146PQ,31538,,-,
G47149VQ,8355,,-,
G47155QQ,39306,,-,
G47160SQ,35686,,-,
G47163SC,10175,GOG1165,-,
G47164NU,14869,,-,
G47166KS,5613,,-,
G47166MP,30947,,-,
G47166PS,11642,,-,
G47171PS,39957,,-,
G47171PW,32473,,-,
G47171XM,37709,,-,
G47174QJ,6300,,-,
G47175EF,14485,GOG537,-,
G47176FN,31420,,-,
G47178AC,9266,,-,
G47178KU,24046,,-,
G47179RN,8031,,-,
G47180UC,6948,GOG1261,-,
G47183ET,18144,,-,
G47185LS,33432,,-,
G47191GR,35858,,-,
G47202ZJ,6515,,-,
G47206MY,20559,,-,
G47206OM,10544,,-,
G47207UC,30948,,-,
G47212KG,32736,,-,
G47214BK,1662,,-,
G47220NG,39794,,-,
G47224BW,17996,,-,
G47233BC,35580,,-,
G47233JY,37805,,-,
G47236HB,1810,,-,
G47236HL,38502,,-,
G47241HZ,5489,,-,
G47242XC,15480,,-,
G47245KE,34724,,-,
G47245XV,11067,,-,
G47246AJ,32155,,-,
G47249BD,23154,,-,
G47251EO,28841,,-,
G47251PD,27309,,-,
G47252EW,1579,,-,
G47253VG,29908,,-,
G47254NE,36523,,-,
G47255EK,27807,,-,
G47255FJ,32767,GOG913,-,
G47255NK,19270,,-,
G47257BG,33593,,-,
G47258SZ,37484,,-,
G47259GZ,30377,,-,
G47260LO,33074,,-,
G47261FX,20500,,-,
G47262CH,12329,,-,
G47262NR,37535,,-,
G47263UD,4010,,-,
G47265HI,23852,,-,
G47266OZ,36991,,-,
G47273WV,32239,,-,
G47279LF,13871,,-,
G47280HM,24419,GOG581,-,
G47282ZJ,10020,,-,
G47286FV,24156,,-,
G47287RR,4760,,-,
G47287ZR,26169,,-,
G47299BP,28928,,-,
G47299NY,6318,,-,
G47302FP,38261,GOG769,-,
G47307IR,22711,,-,
G47313JB,36765,,-,
G47318LW,31713,,-,
G47320RK,25546,,-,
G47325QT,9303,,-,
G47325YJ,29867,,-,
G47326JK,4442,,-,
G47329OU,253,,-,
G47330ZJ,40012,,-,
G47333OR,5862,,-,
G47334LI,19257,,-,
G47338FR,17891,,-,
G47338TN,15595,,-,
G47340KE,25777,,-,
G47343JM,6073,,-,
G47343JM,34411,,-,
G47344BF,8499,,-,
G47344OF,37282,,-,
G47346BG,8792,,-,
G47349YO,4669,,-,
G47354AW,37414,,-,
G47354KY,27212,,-,
G47354KY,34204,,-,
G47355GG,2681,,-,
G47362BJ,2718,,-,
G47365KR,11283,,-,
G47366RU,17697,,-,
G47367TQ,21384,,-,
G47372UM,11109,,-,
G47373IX,3608,,-,
G47376NN,38314,,-,
G47379VH,2995,,-,
G47390PR,37343,,-,
G47391NN,18154,,-,
G47391WZ,34534,,-,
G47395XN,22702,,-,
G47402SH,34019,,-,
G47404WS,36851,,-,
G47406YE,27548,,-,
G47407EE,12498,,-,
G47407FC,28710,,-,
G47408AU,20577,,-,
G47408FM,17556,,-,
G47410OF,13494,,-,
G47414TF,2558,,-,
G47416AB,26412,,-,
G47416JM,14466,,-,
G47417PO,30110,,-,
G47420PY,34391,,-,
G47421RS,12185,,-,
G47426IG,26962,,-,
G47427YD,19811,,-,
G47429CE,12241,,-,
G47432MY,26151,,-,
G47433VM,11999,,-,
G47442DB,2264,,-,
G47446VC,38778,GOG950,-,
G47447OZ,16562,,-,
G47451TR,21517,,-,
G47456CG,9795,,-,
G47457DK,13190,,-,
G47457EM,21587,,-,
G47459CP,14492,GOG1299,-,
G47464QE,16063,,-,
G47470TL,16900,,-,
G47475WR,7295,,-,
G47477HI,13140,,-,
G47486DS,21288,,-,
G47492KL,30321,,-,
G47493NI,5477,,-,
G47495KE,2268,,-,
G47498FQ,20768,,-,
G47499RI,37565,,-,
G47501WW,7204,,-,
G47501YS,23196,,-,
G47504RX,21689,,-,
G47508TK,22504,,-,
G47508US,18769,,-,
G47509LN,18829,,-,
G47515FY,33286,,-,
G47517CO,13289,,-,
G47520QY,24505,,-,
G47522BB,13724,,-,
G47522FK,32551,,-,
G47524CJ,26764,,-,
G47527ML,40893,,-,
G47527NQ,26230,,-,
G47531XE,24657,,-,
G47537XW,21516,,-,
G47538UZ,31443,,-,
G47548GA,311,,-,
G47554EG,13921,,-,
G47566FL,13800,,-,
G47573PO,4298,,-,
G47576AV,39109,,-,
G47581SC,8397,,-,
G47582QX,37227,,-,
G47586QH,7199,,-,
G47590GJ,33144,,-,
G47591YX,37046,,-,
G47596TE,39111,,-,
G47606XQ,14236,GOG503,-,
G47608IY,3553,,-,
G47609ZT,7471,,-,
G47614ZH,1845,GOG1013,-,
G47618XP,705,,-,
G47622AP,16831,,-,
G47623JF,39895,,-,
G47628KR,33618,,-,
G47630KX,14983,,-,
G47630ZW,25329,,-,
G47633WZ,36036,,-,
G47635WM,31877,,-,
G47636GK,5838,,-,
G47645XH,4601,,-,
G47645YK,29393,,-,
G47647QY,3813,,-,
G47649ZW,18031,,-,
G47651DV,10911,,-,
G47651FM,30450,,-,
G47655YZ,22027,,-,
G47655ZE,37225,,-,
G47674ES,31722,,-,
G47675LW,17922,,-,
G47679MT,13454,,-,
G47679OJ,9385,,-,
G47679WH,22434,,-,
G47684IA,25822,,-,
G47685MR,24746,,-,
G47688JQ,33334,,-,
G47689IC,36396,,-,
G47690ND,32542,,-,
G47692IC,6325,,-,
G47692TL,25043,,-,
G47693VO,11853,,-,
G47698MA,35012,,-,
G47701EL,7618,,-,
G47701VN,39931,,-,
G47706KK,36302,,-,
G47706TA,39376,,-,
G47711GO,6670,,-,
G47715OE,2227,,-,
G47715OV,19454,,-,
G47716FC,11788,,-,
G47718NK,25302,,-,
G47718NK,34120,,-,
G47722BI,22009,,-,
G47728CR,24377,,-,
G47730AY,20433,,-,
G47730ME,40790,,-,
G47734BC,16018,,-,
G47734IW,36033,,-,
G47734YR,21795,,-,
G47736UQ,7391,,-,
G47741BL,18278,,-,
G47750XR,25874,,-,
G47751LL,33888,,-,
G47756FE,24624,,-,
G47759SG,11003,,-,
G47759UE,34553,,-,
G47761QK,6640,,-,
G47763GB,1397,,-,
G47764XB,19493,,-,
G47766VH,18255,,-,
G47768LW,37359,,-,
G47772PV,15663,,-,
G47773BX,14890,,-,
G47773EH,39136,,-,
G47774TB,26471,,-,
G47777FG,38084,,-,
G47781GM,9307,GOG1154,-,
G47782HN,31610,,-,
G47782PQ,34388,,-,
G47782UT,38333,GOG842,-,
G47792AA,22766,,-,
G47795WI,40754,,-,
G47796HE,35724,,-,
G47797HA,27900,,-,
G47801BE,6071,,-,
G47805KN,7347,,-,
G47808DV,25888,,-,
G47809DN,6542,,-,
G47809KW,28855,,-,
G47814ZO,19426,,-,
G47816DI,3138,,-,
G47816PG,3593,,-,
